id,type,name,highway,maxspeed,lanes,oneway
890490620,way,Unknown,footway,Unknown,Unknown,Unknown
890490621,way,Unknown,footway,Unknown,Unknown,Unknown
890490623,way,Unknown,footway,Unknown,Unknown,Unknown
890490624,way,Unknown,footway,Unknown,Unknown,Unknown
890490625,way,Unknown,footway,Unknown,Unknown,Unknown
890490626,way,Unknown,footway,Unknown,Unknown,Unknown
890490627,way,Unknown,footway,Unknown,Unknown,Unknown
890490628,way,Unknown,footway,Unknown,Unknown,Unknown
890490630,way,Unknown,footway,Unknown,Unknown,Unknown
890490631,way,Unknown,footway,Unknown,Unknown,Unknown
890490632,way,Unknown,footway,Unknown,Unknown,Unknown
890490633,way,Unknown,footway,Unknown,Unknown,Unknown
890490634,way,Unknown,footway,Unknown,Unknown,Unknown
890490636,way,Unknown,footway,Unknown,Unknown,Unknown
890490637,way,Unknown,footway,Unknown,Unknown,Unknown
890490638,way,Unknown,footway,Unknown,Unknown,Unknown
890490639,way,Unknown,footway,Unknown,Unknown,Unknown
890490640,way,Unknown,footway,Unknown,Unknown,Unknown
890490641,way,Unknown,footway,Unknown,Unknown,Unknown
890490642,way,Unknown,footway,Unknown,Unknown,Unknown
890490643,way,Unknown,footway,Unknown,Unknown,Unknown
890490645,way,Unknown,footway,Unknown,Unknown,Unknown
890490646,way,Unknown,footway,Unknown,Unknown,Unknown
890490648,way,Unknown,footway,Unknown,Unknown,Unknown
890490649,way,Unknown,footway,Unknown,Unknown,Unknown
890490650,way,Unknown,footway,Unknown,Unknown,Unknown
890490651,way,Unknown,footway,Unknown,Unknown,Unknown
890490653,way,Unknown,footway,Unknown,Unknown,Unknown
890490654,way,Unknown,footway,Unknown,Unknown,Unknown
890490655,way,Unknown,footway,Unknown,Unknown,Unknown
890490656,way,Unknown,footway,Unknown,Unknown,Unknown
890490657,way,Unknown,footway,Unknown,Unknown,Unknown
890490658,way,Unknown,footway,Unknown,Unknown,Unknown
890490659,way,Unknown,footway,Unknown,Unknown,Unknown
890490660,way,Unknown,footway,Unknown,Unknown,Unknown
890490661,way,Unknown,footway,Unknown,Unknown,Unknown
890490662,way,Unknown,footway,Unknown,Unknown,Unknown
890490665,way,Unknown,footway,Unknown,Unknown,Unknown
890490666,way,Unknown,steps,Unknown,Unknown,Unknown
890490667,way,Unknown,footway,Unknown,Unknown,Unknown
890490668,way,Unknown,footway,Unknown,Unknown,Unknown
890490669,way,Unknown,footway,Unknown,Unknown,Unknown
890490670,way,Unknown,footway,Unknown,Unknown,Unknown
890490671,way,Unknown,footway,Unknown,Unknown,Unknown
890490672,way,Unknown,footway,Unknown,Unknown,Unknown
890490673,way,Unknown,footway,Unknown,Unknown,Unknown
890490674,way,Unknown,footway,Unknown,Unknown,Unknown
890490675,way,Unknown,footway,Unknown,Unknown,Unknown
890490676,way,Unknown,footway,Unknown,Unknown,Unknown
890490678,way,Unknown,footway,Unknown,Unknown,Unknown
890490679,way,Unknown,footway,Unknown,Unknown,Unknown
890490680,way,Unknown,footway,Unknown,Unknown,Unknown
890490681,way,Unknown,footway,Unknown,Unknown,Unknown
890490682,way,Unknown,footway,Unknown,Unknown,Unknown
890490683,way,Unknown,footway,Unknown,Unknown,Unknown
890490684,way,Unknown,footway,Unknown,Unknown,Unknown
890490685,way,Unknown,footway,Unknown,Unknown,Unknown
890490686,way,Unknown,footway,Unknown,Unknown,Unknown
890490702,way,Unknown,footway,Unknown,Unknown,Unknown
890490704,way,Unknown,footway,Unknown,Unknown,Unknown
890490705,way,Unknown,footway,Unknown,Unknown,Unknown
890490706,way,Unknown,footway,Unknown,Unknown,Unknown
890490707,way,Unknown,footway,Unknown,Unknown,Unknown
890490708,way,Unknown,footway,Unknown,Unknown,Unknown
890490718,way,Unknown,footway,Unknown,Unknown,Unknown
890490719,way,Unknown,footway,Unknown,Unknown,Unknown
890490720,way,Unknown,footway,Unknown,Unknown,Unknown
890490721,way,Pier 15,pedestrian,Unknown,Unknown,Unknown
890490722,way,Unknown,footway,Unknown,Unknown,Unknown
890490723,way,Unknown,steps,Unknown,Unknown,Unknown
890490724,way,Unknown,footway,Unknown,Unknown,Unknown
890490725,way,Unknown,footway,Unknown,Unknown,Unknown
890490726,way,Unknown,footway,Unknown,Unknown,Unknown
890490727,way,Unknown,steps,Unknown,Unknown,Unknown
890490728,way,Unknown,footway,Unknown,Unknown,Unknown
890490729,way,Unknown,footway,Unknown,Unknown,Unknown
890490730,way,Unknown,steps,Unknown,Unknown,Unknown
890490736,way,Unknown,footway,Unknown,Unknown,Unknown
890490737,way,Unknown,pedestrian,Unknown,Unknown,Unknown
890490738,way,Unknown,footway,Unknown,Unknown,Unknown
890490739,way,Unknown,footway,Unknown,Unknown,Unknown
890490740,way,Unknown,footway,Unknown,Unknown,Unknown
890490742,way,Unknown,footway,Unknown,Unknown,Unknown
890490743,way,Unknown,footway,Unknown,Unknown,Unknown
890490744,way,Unknown,footway,Unknown,Unknown,Unknown
890490745,way,Unknown,footway,Unknown,Unknown,Unknown
890490746,way,Unknown,footway,Unknown,Unknown,Unknown
890490747,way,Unknown,footway,Unknown,Unknown,Unknown
890490748,way,Unknown,footway,Unknown,Unknown,Unknown
890490749,way,Unknown,footway,Unknown,Unknown,Unknown
890490750,way,Unknown,path,Unknown,Unknown,Unknown
890490751,way,Unknown,footway,Unknown,Unknown,Unknown
890490756,way,Unknown,footway,Unknown,Unknown,Unknown
890490757,way,Unknown,footway,Unknown,Unknown,Unknown
890490759,way,Unknown,footway,Unknown,Unknown,Unknown
890490760,way,Unknown,footway,Unknown,Unknown,Unknown
890490761,way,Unknown,footway,Unknown,Unknown,Unknown
890490762,way,Unknown,footway,Unknown,Unknown,Unknown
890862692,way,Unknown,footway,Unknown,Unknown,Unknown
890862693,way,Unknown,footway,Unknown,Unknown,Unknown
890862708,way,Unknown,footway,Unknown,Unknown,Unknown
890862709,way,Unknown,footway,Unknown,Unknown,Unknown
890862710,way,Unknown,footway,Unknown,Unknown,Unknown
890862711,way,Unknown,footway,Unknown,Unknown,Unknown
890862712,way,Unknown,footway,Unknown,Unknown,Unknown
890862713,way,Unknown,footway,Unknown,Unknown,Unknown
890862714,way,Unknown,footway,Unknown,Unknown,Unknown
890862715,way,Unknown,footway,Unknown,Unknown,Unknown
890862716,way,Unknown,footway,Unknown,Unknown,Unknown
890862717,way,Unknown,footway,Unknown,Unknown,Unknown
890862718,way,Unknown,footway,Unknown,Unknown,Unknown
890862719,way,Unknown,footway,Unknown,Unknown,Unknown
890862720,way,Unknown,footway,Unknown,Unknown,Unknown
890862721,way,Unknown,footway,Unknown,Unknown,Unknown
890862722,way,Unknown,footway,Unknown,Unknown,Unknown
890862723,way,Unknown,footway,Unknown,Unknown,Unknown
890862724,way,Unknown,footway,Unknown,Unknown,Unknown
890862725,way,Unknown,footway,Unknown,Unknown,Unknown
890862726,way,Unknown,footway,Unknown,Unknown,Unknown
890862727,way,Unknown,footway,Unknown,Unknown,Unknown
890862728,way,Unknown,footway,Unknown,Unknown,Unknown
890862729,way,Unknown,footway,Unknown,Unknown,Unknown
890862730,way,Unknown,footway,Unknown,Unknown,Unknown
890862731,way,Unknown,footway,Unknown,Unknown,Unknown
890862732,way,Unknown,footway,Unknown,Unknown,Unknown
890862734,way,Unknown,footway,Unknown,Unknown,Unknown
890862735,way,Unknown,footway,Unknown,Unknown,Unknown
890862736,way,Unknown,footway,Unknown,Unknown,Unknown
890862737,way,Unknown,footway,Unknown,Unknown,Unknown
890862739,way,Unknown,footway,Unknown,Unknown,Unknown
890862741,way,Unknown,footway,Unknown,Unknown,Unknown
890862742,way,Unknown,footway,Unknown,Unknown,Unknown
890862743,way,Unknown,footway,Unknown,Unknown,Unknown
890862744,way,Unknown,footway,Unknown,Unknown,Unknown
890862745,way,Unknown,footway,Unknown,Unknown,Unknown
890862751,way,Unknown,footway,Unknown,Unknown,Unknown
890862752,way,Unknown,footway,Unknown,Unknown,Unknown
890862759,way,Unknown,footway,Unknown,Unknown,Unknown
890862760,way,Unknown,footway,Unknown,Unknown,Unknown
890862761,way,Unknown,footway,Unknown,Unknown,Unknown
890862765,way,Unknown,footway,Unknown,Unknown,Unknown
890862766,way,Unknown,footway,Unknown,Unknown,Unknown
890862767,way,Unknown,footway,Unknown,Unknown,Unknown
890862768,way,Unknown,footway,Unknown,Unknown,Unknown
890862769,way,Unknown,footway,Unknown,Unknown,Unknown
890862770,way,Unknown,footway,Unknown,Unknown,Unknown
890862771,way,Unknown,footway,Unknown,Unknown,Unknown
890862772,way,Unknown,footway,Unknown,Unknown,Unknown
890862773,way,Unknown,footway,Unknown,Unknown,Unknown
890862774,way,Unknown,footway,Unknown,Unknown,Unknown
890862775,way,Unknown,footway,Unknown,Unknown,Unknown
890862777,way,Unknown,footway,Unknown,Unknown,Unknown
890862778,way,Unknown,footway,Unknown,Unknown,Unknown
890862779,way,Unknown,footway,Unknown,Unknown,Unknown
890862780,way,Unknown,footway,Unknown,Unknown,Unknown
890862781,way,Unknown,footway,Unknown,Unknown,Unknown
890862782,way,Barclay Street,footway,Unknown,Unknown,Unknown
890862783,way,Unknown,footway,Unknown,Unknown,Unknown
890862784,way,Barclay Street,footway,Unknown,Unknown,Unknown
890862785,way,Unknown,footway,Unknown,Unknown,Unknown
890862786,way,Unknown,footway,Unknown,Unknown,Unknown
890862787,way,Unknown,footway,Unknown,Unknown,Unknown
890862788,way,Unknown,footway,Unknown,Unknown,Unknown
890862789,way,Unknown,footway,Unknown,Unknown,Unknown
890862790,way,Unknown,footway,Unknown,Unknown,Unknown
890862791,way,Unknown,footway,Unknown,Unknown,Unknown
890862792,way,Unknown,footway,Unknown,Unknown,Unknown
890862793,way,Unknown,footway,Unknown,Unknown,Unknown
890862794,way,Unknown,footway,Unknown,Unknown,Unknown
890862795,way,Unknown,footway,Unknown,Unknown,Unknown
890862796,way,Unknown,footway,Unknown,Unknown,Unknown
890862797,way,Unknown,footway,Unknown,Unknown,Unknown
890862798,way,Unknown,footway,Unknown,Unknown,Unknown
890862799,way,Unknown,footway,Unknown,Unknown,Unknown
890862800,way,Unknown,footway,Unknown,Unknown,Unknown
890862801,way,Unknown,footway,Unknown,Unknown,Unknown
890862802,way,Unknown,footway,Unknown,Unknown,Unknown
890862804,way,Unknown,steps,Unknown,Unknown,Unknown
890862805,way,Unknown,footway,Unknown,Unknown,Unknown
890862806,way,Unknown,footway,Unknown,Unknown,Unknown
890862807,way,Unknown,footway,Unknown,Unknown,Unknown
890862808,way,Unknown,footway,Unknown,Unknown,Unknown
890862809,way,Unknown,footway,Unknown,Unknown,Unknown
890862810,way,Unknown,footway,Unknown,Unknown,Unknown
890862812,way,Unknown,footway,Unknown,Unknown,Unknown
890862813,way,Unknown,footway,Unknown,Unknown,Unknown
890862814,way,Unknown,footway,Unknown,Unknown,Unknown
890862816,way,Unknown,footway,Unknown,Unknown,Unknown
890862817,way,Unknown,footway,Unknown,Unknown,Unknown
890862818,way,Unknown,footway,Unknown,Unknown,Unknown
890862820,way,Unknown,footway,Unknown,Unknown,Unknown
890862821,way,Unknown,footway,Unknown,Unknown,Unknown
890862826,way,Unknown,footway,Unknown,Unknown,Unknown
890862828,way,North Cove,footway,Unknown,2,Unknown
890862829,way,Unknown,footway,Unknown,Unknown,Unknown
890862830,way,Unknown,footway,Unknown,Unknown,Unknown
890862831,way,Unknown,steps,Unknown,Unknown,Unknown
890862832,way,Unknown,footway,Unknown,Unknown,Unknown
890862835,way,Unknown,footway,Unknown,Unknown,Unknown
890862836,way,Unknown,footway,Unknown,Unknown,Unknown
890862837,way,Unknown,footway,Unknown,Unknown,Unknown
890862838,way,Unknown,footway,Unknown,Unknown,Unknown
890862839,way,Unknown,footway,Unknown,Unknown,Unknown
890862840,way,Unknown,footway,Unknown,Unknown,Unknown
890862841,way,Unknown,footway,Unknown,Unknown,Unknown
890862842,way,Unknown,footway,Unknown,Unknown,Unknown
890862843,way,Unknown,footway,Unknown,Unknown,Unknown
890862844,way,Unknown,footway,Unknown,Unknown,Unknown
890862845,way,Unknown,footway,Unknown,Unknown,Unknown
890862846,way,Unknown,footway,Unknown,Unknown,Unknown
890862847,way,Unknown,footway,Unknown,Unknown,Unknown
890862848,way,Unknown,footway,Unknown,Unknown,Unknown
890862849,way,Unknown,footway,Unknown,Unknown,Unknown
890862850,way,Unknown,footway,Unknown,Unknown,Unknown
890862851,way,Unknown,footway,Unknown,Unknown,Unknown
890862852,way,Unknown,footway,Unknown,Unknown,Unknown
890862853,way,Unknown,footway,Unknown,Unknown,Unknown
890862854,way,Unknown,footway,Unknown,Unknown,Unknown
890862855,way,Unknown,footway,Unknown,Unknown,Unknown
890862856,way,Unknown,footway,Unknown,Unknown,Unknown
890862857,way,Unknown,footway,Unknown,Unknown,Unknown
890862860,way,Unknown,footway,Unknown,Unknown,Unknown
890862861,way,Unknown,footway,Unknown,Unknown,Unknown
890862864,way,Unknown,footway,Unknown,Unknown,Unknown
890862866,way,Unknown,footway,Unknown,Unknown,Unknown
890862867,way,Unknown,footway,Unknown,Unknown,Unknown
890862868,way,Unknown,footway,Unknown,Unknown,Unknown
890862870,way,Unknown,pedestrian,Unknown,Unknown,Unknown
891074474,way,Unknown,footway,Unknown,Unknown,Unknown
891074477,way,Unknown,footway,Unknown,Unknown,Unknown
891074478,way,Unknown,footway,Unknown,Unknown,Unknown
891074480,way,Unknown,footway,Unknown,Unknown,Unknown
891074481,way,Unknown,footway,Unknown,Unknown,Unknown
891074482,way,Unknown,footway,Unknown,Unknown,Unknown
891074483,way,Unknown,footway,Unknown,Unknown,Unknown
891074484,way,Unknown,footway,Unknown,Unknown,Unknown
891074485,way,Unknown,footway,Unknown,Unknown,Unknown
891074486,way,Unknown,footway,Unknown,Unknown,Unknown
891074487,way,Unknown,footway,Unknown,Unknown,Unknown
891074488,way,Unknown,footway,Unknown,Unknown,Unknown
891074489,way,Unknown,footway,Unknown,Unknown,Unknown
891074491,way,Unknown,footway,Unknown,Unknown,Unknown
891074492,way,Unknown,footway,Unknown,Unknown,Unknown
891074493,way,Unknown,footway,Unknown,Unknown,Unknown
891074494,way,Unknown,footway,Unknown,Unknown,Unknown
891074495,way,Unknown,footway,Unknown,Unknown,Unknown
891074496,way,Unknown,footway,Unknown,Unknown,Unknown
891074497,way,Unknown,footway,Unknown,Unknown,Unknown
891074498,way,Unknown,footway,Unknown,Unknown,Unknown
891074499,way,Unknown,footway,Unknown,Unknown,Unknown
891074500,way,Unknown,footway,Unknown,Unknown,Unknown
891074501,way,Unknown,footway,Unknown,Unknown,Unknown
891074502,way,Unknown,footway,Unknown,Unknown,Unknown
891074503,way,Unknown,footway,Unknown,Unknown,Unknown
891074504,way,Unknown,footway,Unknown,Unknown,Unknown
891074505,way,Unknown,footway,Unknown,Unknown,Unknown
891074506,way,Unknown,footway,Unknown,Unknown,Unknown
891074508,way,Unknown,footway,Unknown,Unknown,Unknown
891074509,way,Unknown,footway,Unknown,Unknown,Unknown
891074510,way,Unknown,footway,Unknown,Unknown,Unknown
891074511,way,Unknown,footway,Unknown,Unknown,Unknown
891074512,way,Unknown,footway,Unknown,Unknown,Unknown
891074513,way,Unknown,footway,Unknown,Unknown,Unknown
891074514,way,Unknown,footway,Unknown,Unknown,Unknown
891074515,way,Unknown,footway,Unknown,Unknown,Unknown
891074516,way,Unknown,footway,Unknown,Unknown,Unknown
891074517,way,Unknown,footway,Unknown,Unknown,Unknown
891074518,way,Unknown,footway,Unknown,Unknown,Unknown
891074519,way,Unknown,footway,Unknown,Unknown,Unknown
891074520,way,Unknown,footway,Unknown,Unknown,Unknown
891074521,way,Unknown,footway,Unknown,Unknown,Unknown
891074522,way,Unknown,footway,Unknown,Unknown,Unknown
891074523,way,Unknown,footway,Unknown,Unknown,Unknown
891074525,way,Unknown,footway,Unknown,Unknown,Unknown
891074526,way,Unknown,footway,Unknown,Unknown,Unknown
891074527,way,Unknown,footway,Unknown,Unknown,Unknown
891074528,way,Unknown,footway,Unknown,Unknown,Unknown
891074529,way,Unknown,footway,Unknown,Unknown,Unknown
891074530,way,Unknown,footway,Unknown,Unknown,Unknown
891074531,way,Unknown,footway,Unknown,Unknown,Unknown
891074532,way,Unknown,footway,Unknown,Unknown,Unknown
891074533,way,Unknown,footway,Unknown,Unknown,Unknown
891074534,way,Unknown,footway,Unknown,Unknown,Unknown
891074535,way,Unknown,footway,Unknown,Unknown,Unknown
891074536,way,Unknown,footway,Unknown,Unknown,Unknown
891074537,way,Unknown,footway,Unknown,Unknown,Unknown
891074538,way,Unknown,footway,Unknown,Unknown,Unknown
891074539,way,Unknown,footway,Unknown,Unknown,Unknown
891074540,way,Unknown,footway,Unknown,Unknown,Unknown
891074541,way,Unknown,footway,Unknown,Unknown,Unknown
891074542,way,Unknown,footway,Unknown,Unknown,Unknown
891074543,way,Unknown,footway,Unknown,Unknown,Unknown
891074544,way,Unknown,footway,Unknown,Unknown,Unknown
891074545,way,Unknown,footway,Unknown,Unknown,Unknown
891074546,way,Unknown,footway,Unknown,Unknown,Unknown
891074547,way,Unknown,footway,Unknown,Unknown,Unknown
891074548,way,Unknown,footway,Unknown,Unknown,Unknown
891074550,way,Unknown,footway,Unknown,Unknown,Unknown
891074551,way,Unknown,footway,Unknown,Unknown,Unknown
891074555,way,Unknown,footway,Unknown,Unknown,Unknown
891074556,way,Unknown,footway,Unknown,Unknown,Unknown
891074557,way,Unknown,footway,Unknown,Unknown,Unknown
891074564,way,Unknown,footway,Unknown,Unknown,Unknown
891074565,way,Unknown,footway,Unknown,Unknown,Unknown
891074566,way,Unknown,footway,Unknown,Unknown,Unknown
891074567,way,Unknown,footway,Unknown,Unknown,Unknown
891074568,way,Unknown,footway,Unknown,Unknown,Unknown
891074569,way,Unknown,footway,Unknown,Unknown,Unknown
891074571,way,Unknown,footway,Unknown,Unknown,Unknown
891074594,way,Unknown,footway,Unknown,Unknown,Unknown
891074596,way,Unknown,footway,Unknown,Unknown,Unknown
891074598,way,West Broadway,unclassified,20 mph,3,yes
891074599,way,Barclay Street,secondary,20 mph,1,yes
891134384,way,Unknown,footway,Unknown,Unknown,Unknown
891134385,way,Unknown,footway,Unknown,Unknown,Unknown
891134395,way,Unknown,footway,Unknown,Unknown,Unknown
891134396,way,Unknown,footway,Unknown,Unknown,Unknown
891134397,way,Unknown,footway,Unknown,Unknown,Unknown
891134401,way,Unknown,footway,Unknown,Unknown,Unknown
891134404,way,Unknown,footway,Unknown,Unknown,Unknown
891134405,way,Unknown,footway,Unknown,Unknown,Unknown
891134406,way,Unknown,footway,Unknown,Unknown,Unknown
891134407,way,Unknown,footway,Unknown,Unknown,Unknown
891134408,way,Unknown,footway,Unknown,Unknown,Unknown
891134412,way,Unknown,footway,Unknown,Unknown,Unknown
891134414,way,Unknown,footway,Unknown,Unknown,Unknown
891134415,way,Unknown,footway,Unknown,Unknown,Unknown
891134416,way,Unknown,footway,Unknown,Unknown,Unknown
891134417,way,Unknown,footway,Unknown,Unknown,Unknown
891134418,way,Unknown,footway,Unknown,Unknown,Unknown
891134419,way,Unknown,footway,Unknown,Unknown,Unknown
891134422,way,Unknown,footway,Unknown,Unknown,Unknown
891134423,way,Unknown,footway,Unknown,Unknown,Unknown
891134424,way,Unknown,footway,Unknown,Unknown,Unknown
891134442,way,Unknown,path,Unknown,Unknown,Unknown
891134443,way,Pier 26 Tide Deck,footway,Unknown,Unknown,Unknown
891134444,way,Unknown,footway,Unknown,Unknown,Unknown
891134445,way,Unknown,footway,Unknown,Unknown,Unknown
891134446,way,Unknown,footway,Unknown,Unknown,Unknown
891134447,way,Unknown,steps,Unknown,Unknown,Unknown
891134459,way,Unknown,footway,Unknown,Unknown,Unknown
891134460,way,Unknown,footway,Unknown,Unknown,Unknown
891134467,way,Unknown,footway,Unknown,Unknown,Unknown
891134471,way,Unknown,footway,Unknown,Unknown,Unknown
891134472,way,Unknown,footway,Unknown,Unknown,Unknown
891134473,way,Unknown,footway,Unknown,Unknown,Unknown
891134478,way,Unknown,footway,Unknown,Unknown,Unknown
891757840,way,Unknown,service,Unknown,Unknown,Unknown
